PWSID,Name,County,FedBgnDt,FedEndDt,VioType,VioName,Analyte,AnalyteCode,count
MO4292847   ,CROSSROADS CONVENIENCE STORE,MARIES,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO4292995   ,BULLSEYE 24,HOWELL,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5010040   ,AVA,DOUGLAS,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5010085   ,BOLIVAR,POLK,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5010374   ,HOLLISTER,TANEY,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5010545   ,MORRISVILLE,POLK,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5010665   ,PURCELL,JASPER,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5010768   ,STRAFFORD,GREENE,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5010807   ,URBANA,DALLAS,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5021116   ,SOUTHWEST RURAL WATER DISTRICT 1,BARRY,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5024231   ,GREENE CO PWSD 6,GREENE,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5024600   ,TANEY CO PWSD 2,TANEY,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5024617   ,VERNON CO PWSD 2,VERNON,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5030870   ,COUNTRY TIME ESTATES,STONE,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031120   ,SECURITY ACRES,STONE,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031142   ,MEADOW HILLS SUBDIVISION,STONE,01-Oct-16,31-Oct-16,1A,"MCL, E. COLI, POS E COLI (RTCR)",E. COLI,3014,1
MO5031173   ,SKY BLUE WATER INC,MCDONALD,01-Jan-14,31-Jan-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031235   ,EDGEWATER VILLAGE,STONE,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031398   ,CEDAR SHORES RANCH ESTATES,TANEY,01-Apr-14,30-Apr-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031408   ,BOLIVAR SOUTHTOWN UTILITIES COMPANY INC,POLK,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031454   ,BENDCO COVE,MORGAN,01-Mar-13,31-Mar-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031498   ,CLIFFS AT LONG CREEK,TANEY,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5031540   ,PINNACLE SHORES SUBDIVISION,STONE,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5032892   ,SOUTH COVE HOA,MORGAN,01-Jan-14,31-Jan-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036016   ,LONGVIEW SUBDIVISION,STONE,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036017   ,HOLIDAY HILLS 1 2 3 ADDITION,STONE,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036076   ,HOOT OWL POINT SUBD,STONE,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036109   ,WADSWORTH PARK UNIT 4 AND 5,GREENE,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036117   ,"MOORE BEND WATER UTILITY, LLC",TANEY,01-Feb-16,29-Feb-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036164   ,STOCKTON HILLS WATER CO,CEDAR,01-Feb-16,29-Feb-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036195   ,TWIN RIVERS SUBD,BARRY,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036196   ,BARRY COUNTY PWSD  2,BARRY,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036205   ,VILLAGE OF MC CORD BEND,STONE,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5036241   ,PEACE OF MIND ESTATES,GREENE,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5041190   ,IRIS PARK MHP,NEWTON,01-Mar-15,31-Mar-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5041314   ,YOUNGBERG ESTATES MHP,LAWRENCE,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5048047   ,HORIZON MHP,STONE,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5048099   ,THE WILLOWS UTILITY COMPANY,GREENE,01-Apr-13,30-Apr-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5048237   ,COUNTRY ESTATES MHP,GREENE,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5048394   ,SOUTH OAKS MHP,CHRISTIAN,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5048754   ,LAKE MEADOWS MHP,POLK,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5069068   ,LAKESIDE MOUNTAIN MANOR,TANEY,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5112098   ,HARBOR CAMPGROUND AND MARINA,HICKORY,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5130529   ,MODOT I 44 REST AREA CONWAY,WEBSTER,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5141078   ,ANDY DALTON SHOOTING RANGE TRN CTR,GREENE,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5150675   ,DELMINA WOODS,CHRISTIAN,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5171596   ,SPOKANE R VII  SCHOOLS,CHRISTIAN,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5172802   ,AGAPE BOARDING SCHOOL,CEDAR,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5182118   ,SOUTHWEST TREATMENT PLANT,GREENE,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5183137   ,UNDERCOVER TRUCK BED COVERS,WEBSTER,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5188035   ,CONCO QUARRIES,GREENE,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5190095   ,ORLEANS TRAIL RESORT,CEDAR,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5190611   ,DEER RUN STORE,STONE,01-Mar-15,31-Mar-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5190867   ,TWIN FORKS RESORT,OZARK,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5191610   ,PINE VALLEY,TANEY,01-Apr-13,30-Apr-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5191757   ,LAKE SHORE RESORT LLC,TANEY,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5191971   ,MARINA INN,STONE,01-Apr-13,30-Apr-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5192893   ,PARADISE IN THE WOODS RV PARK,WEBSTER,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5192923   ,PLAZA MOTEL,WEBSTER,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5193158   ,KINGS POINTE,CAMDEN,01-Jul-16,31-Jul-16,1A,"MCL, E. COLI, POS E COLI (RTCR)",E. COLI,3014,1
MO5201082   ,RAINBOW TROUT & GAME RANCH,OZARK,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5201414   ,AMERICAS BEST CMPGRND,TANEY,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5202075   ,TOP OF THE ROCK GOLF COURSE,TANEY,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5202945   ,COACHLIGHT RV PARK,JASPER,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5208303   ,WHITESIDE HIDDEN ACRES,HICKORY,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5210110   ,SPRINGFIELD SKATELAND,GREENE,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5210653   ,MITCHELLS PLAZA,BARRY,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5210911   ,SAND SPRING RESORT & CANOE LLC,DALLAS,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5211212   ,NANSYS MEXICAN RESTAURANT,NEWTON,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5211225   ,T & R SOUTHWESTERN CAFE,MCDONALD,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5211719   ,HWY 59 CAFE,NEWTON,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5211851   ,OFFICE PUB & STEAKHOUSE,BARRY,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5212321   ,CCS WAGON WHEEL BAR & GRILL,HICKORY,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5212682   ,HUNGRY HOUSE CAFE,LAWRENCE,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5212683   ,VIRGILS BAR & SELF STORAGE,GREENE,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5212774   ,OH TOMMYS PUB & GRILL,CAMDEN,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5212832   ,BOAT HOUSE RESTAURANT & LOUNGE,CEDAR,01-Jan-14,31-Jan-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5212834   ,COME ON IN CAFE,CAMDEN,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5212889   ,CAMPFIRE GRILL,STONE,01-Apr-13,30-Apr-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5213069   ,BIKINI BAY,MILLER,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5213070   ,BAXTER COUNTRY STORE,STONE,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5213079   ,SUGARFOOT BARBEQUE,ST CLAIR,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5213150   ,NONNAS NUMMIES,BARRY,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5213157   ,CASA DE LOCO WINERY,CAMDEN,08-Sep-16,06-Oct-16,2A,"LEVEL 1 ASSESS, MULTIPLE TC POS (RTCR)",REVISED TOTAL COLIFORM RULE (RTCR),8000,1
MO5218049   ,UNITED PRODUCERS INC,ST CLAIR,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5218149   ,LITTLE GUYS BASEBALL CLUB,GREENE,19-Sep-16,,2A,"LEVEL 1 ASSESS, TC POS RT NO RPT (RTCR)",REVISED TOTAL COLIFORM RULE (RTCR),8000,1
MO5218158   ,FRATERNAL ORDER OF EAGLE  3748,DOUGLAS,15-Jul-16,08-Nov-16,2A,"LEVEL 1 ASSESS, MULTIPLE TC POS (RTCR)",REVISED TOTAL COLIFORM RULE (RTCR),8000,1
MO5218165   ,HONEYCREEK GOLF CLUB,LAWRENCE,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5232259   ,CLOUD 9 RANCH CLUB INC,OZARK,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5240142   ,FISHING TALES RV PARK & WEAVERS TACKLE,LACLEDE,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5240236   ,SHADY BEACH CAMPGROUND,MCDONALD,01-Apr-15,30-Apr-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5242739   ,PETTIT CANOE RENTAL,OZARK,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5242741   ,RIVERSIDE CANOE RENTAL,OZARK,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5242917   ,RAINS RV PARK,HICKORY,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5242983   ,CAPLINGER MILL CAMPGROUND,CEDAR,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5243040   ,WHITESIDE HIDDEN ACRES CAMPGROUND #1,HICKORY,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5243041   ,WHITESIDE HIDDEN ACRES CAMPGROUND # 2,HICKORY,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5243075   ,TABLE ROCK SHORES CAMPGROUND,STONE,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5243077   ,PARADISE VALLEY CAMPING CLUB,BARRY,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5243160   ,"BEAVER CREEK CANOE RENTAL, CAMPGROUND",TANEY,29-Jul-16,18-Aug-16,2A,"LEVEL 1 ASSESS, MULTIPLE TC POS (RTCR)",REVISED TOTAL COLIFORM RULE (RTCR),8000,1
MO5251418   ,REMINGTON RANGE,HICKORY,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5251596   ,COFFMAN BEND 13 WATER,CAMDEN,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5252497   ,EAGLE POINT ESTATES POA,BARRY,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5252715   ,WINDWOOD SHORES,CAMDEN,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5252773   ,STARLIGHT LANE SUBDIVISION,HICKORY,01-Mar-15,31-Mar-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5252990   ,WASHBURN POINT SUBDIVISION,MORGAN,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5258076   ,BOLTONS GENERAL STORE,GREENE,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5258117   ,EAGLE STOP,WEBSTER,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5258138   ,RAPID ROBERTS 104,TANEY,01-Feb-13,28-Feb-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5258287   ,VIOLA R V & MOBILE HOME PARK,BARRY,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5272723   ,NEW LIFE FELLOWSHIP CHURCH,MCDONALD,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5272763   ,OZARK UNITED METHODIST CHURCH,CHRISTIAN,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5272914   ,PATTERSON HEIGHTS BAPTIST CHURCH,MCDONALD,01-Feb-14,28-Feb-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5272964   ,VICTORY ROAD CHURCH,MCDONALD,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5273003   ,LIFEPOINT CHURCH,CHRISTIAN,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5273091   ,TIMBER RIDGE BAPTIST CHURCH,WEBSTER,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5281419   ,CROSSCUT HOME CENTER,WEBSTER,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5282611   ,SIGN FAB INC,LACLEDE,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5282679   ,THE LAKE HOUSE,STONE,01-Jan-13,31-Jan-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5282754   ,JD LEE & SONS FUNERAL HOME,GREENE,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5282882   ,FRATERNAL ORDER OF THE BEARS # 99,DALLAS,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5283073   ,KIMBERLING BOULEVARD,STONE,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5283094   ,DOLLAR GENERAL #4022,BARRY,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5290233   ,HANNAHS GENERAL STORE,WEBSTER,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292331   ,ROYS STORE,OZARK,01-Apr-14,30-Apr-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292389   ,DEERFIELD CENTRE,GREENE,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292589   ,CROSS ROADS STORE,STONE,01-May-14,31-May-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292590   ,GATEWAY TO BRANSON EXPRESS STOP,TANEY,01-Mar-15,31-Mar-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292802   ,KUM & GO 29,JASPER,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292861   ,GET N SPLIT,NEWTON,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292984   ,7 EXPRESS,CAMDEN,01-Jan-14,31-Jan-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5292997   ,PUMP-N-PANTRY OF DIAMOND,JASPER,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5293171   ,CUP TREE OSS,MORGAN,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5301394   ,GARDEN GATE ESTATES,CAMDEN,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO5301550   ,BRIARWOOD & REDBUD SHORES WATER ASSOC,TANEY,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6010457   ,LEASBURG,CRAWFORD,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6010568   ,NEW HAVEN,FRANKLIN,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6010759   ,STEELVILLE,CRAWFORD,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6010874   ,WRIGHT CITY,WARREN,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6024214   ,FRANKLIN CO PWSD 4,FRANKLIN,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6024633   ,WASHINGTON CO PWSD 1,WASHINGTON,01-Apr-15,30-Apr-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6030662   ,BIG COUNTRY ACRES SUBDIVISION,ST CHARLES,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6031217   ,TIMBER RIDGE ESTATES,LINCOLN,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6031237   ,HAYFIELD WATER WORKS,FRANKLIN,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6031248   ,BENNINGTON ESTATES,LINCOLN,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6031493   ,ROCKPORT SUBDIVISION,LINCOLN,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6036022   ,PRAIRIE VIEW ACRES SUBD,ST CHARLES,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6036031   ,SUMMER SET UTILITY CO,JEFFERSON,01-Dec-14,31-Dec-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6036042   ,FICKEN HILL SUBD,JEFFERSON,01-Mar-16,31-Mar-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6036136   ,TARA OAKS MANOR ASSOCIATION,ST CHARLES,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6036219   ,BEAUTY VIEW ACRES SUBD,FRANKLIN,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6036316   ,PALISADES VILLAGE,JEFFERSON,23-Aug-16,,2A,"LEVEL 1 ASSESS, MULTIPLE TC POS (RTCR)",REVISED TOTAL COLIFORM RULE (RTCR),8000,1
MO6040116   ,CREST VIEW MOBILE COURT,LINCOLN,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6048142   ,D & J MHP,JEFFERSON,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6048148   ,MACKENZIE RIDGE LLC,JEFFERSON,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6048201   ,TALL OAKS MHP,FRANKLIN,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6048249   ,SPRING MEADOWS MHP,FRANKLIN,01-Mar-14,31-Mar-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6069092   ,WYMAN,ST LOUIS,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6120153   ,DILLARD MILL HISTORIC SITE,CRAWFORD,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6171877   ,CEDAR SPRINGS ELEM SCHOOL,JEFFERSON,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6171881   ,SUNNYHILL ADVENTURES,JEFFERSON,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6180585   ,REED LUMBER COMPANY LLC,WASHINGTON,01-Apr-15,30-Apr-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6182498   ,WESTERN OIL COMPANY,ST LOUIS,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6190792   ,FOX SPRINGS LODGE,CRAWFORD,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6190795   ,BIRDS NEST LODGE,CRAWFORD,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,1
MO6192601   ,CEDAR CREEK CONFERENCE CENTER,FRANKLIN,01-Jun-16,30-Jun-16,1A,"MCL, E. COLI, POS E COLI (RTCR)",E. COLI,3014,1
